property_type,sector,bedRoom,bathroom,balcony,floorNum,facing,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category,price
house,alwal,2.0,5.0,2,3.0,West,Relatively New,1197.0,0.0,0.0,1.0,7.0,0.0,Mid Floor,1.3
house,alwal,2.0,7.0,3,3.0,East,Relatively New,1620.0,0.0,0.0,1.0,14.0,0.0,Mid Floor,2.5
house,dammaiguda,2.0,5.0,3,3.0,West,Relatively New,27.0,0.0,0.0,1.0,15.0,0.0,Mid Floor,2.15
house,dammaiguda,2.0,5.0,3,3.0,East,Relatively New,1440.0,0.0,0.0,1.0,14.0,0.0,Mid Floor,1.8
house,kompally,2.0,3.0,2,2.0,West,Moderately Old,2200.0,0.0,0.0,0.0,27.0,29.0,Low Floor,2.3
house,mokila,3.0,3.0,1,2.0,West,Relatively New,2754.0,1.0,0.0,0.0,52.0,0.0,Low Floor,3.24
house,mokila,4.0,4.0,1,2.0,East,Relatively New,2889.0,0.0,0.0,0.0,50.0,0.0,Low Floor,3.8
house,mokila,3.0,3.0,1,2.0,East,Relatively New,1602.0,0.0,0.0,0.0,50.0,0.0,Low Floor,2.03
house,kompally,3.0,4.0,2,2.0,West,New Property,3421.0,1.0,0.0,1.0,70.0,0.0,Low Floor,4.11
house,mokila,4.0,4.0,2,1.0,East,Relatively New,2700.0,0.0,0.0,0.0,59.0,21.0,Low Floor,3.2
house,krishna reddy pet,4.0,4.0,3,3.0,East,Relatively New,2701.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.53
house,muthangi,3.0,3.0,3,2.0,East,Relatively New,2010.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.8
house,kollur,4.0,4.0,3,3.0,East,Relatively New,3600.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,4.88
house,aminpur,4.0,4.0,2,2.0,East,Relatively New,2700.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.49
house,gangaram,4.0,4.0,2,2.0,North-East,Relatively New,2700.0,1.0,1.0,1.0,51.0,0.0,Low Floor,1.8
house,sultanpur,4.0,4.0,2,2.0,North,Relatively New,2700.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.49
house,muttangi,3.0,3.0,2,1.0,East,Relatively New,2000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.8
house,serlingampally,4.0,4.0,2,2.0,West,Relatively New,2700.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.5
house,muthangi,3.0,3.0,2,2.0,East,Relatively New,2500.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.92
house,serlingampally,4.0,4.0,2,2.0,East,Relatively New,2700.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.45
house,muthangi,3.0,3.0,2,1.0,East,Relatively New,2500.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.92
house,kollur,4.0,4.0,2,3.0,West,New Property,3508.0,0.0,0.0,0.0,59.0,0.0,Mid Floor,4.56
house,manikonda,6.0,6.0,3+,2.0,North-East,Relatively New,6500.0,0.0,1.0,1.0,34.0,4.0,Low Floor,14.0
house,manikonda,4.0,4.0,3,2.0,North-East,Relatively New,5850.0,0.0,1.0,1.0,49.0,4.0,Low Floor,14.0
house,kismathpur,4.0,4.0,3,2.0,West,Relatively New,5000.0,1.0,1.0,1.0,149.0,0.0,Low Floor,7.5
house,gundlapochampalli,3.0,3.0,2,2.0,West,Relatively New,3500.0,1.0,1.0,0.0,44.0,0.0,Low Floor,3.06
house,gundlapochampalli,3.0,3.0,2,2.0,North,Relatively New,3500.0,1.0,1.0,0.0,44.0,0.0,Low Floor,3.06
house,gundlapochampalli,3.0,3.0,2,2.0,East,Relatively New,3500.0,1.0,1.0,0.0,44.0,0.0,Low Floor,3.06
house,almas guda,3.0,3.0,1,1.0,West,New Property,2100.0,0.0,0.0,1.0,17.0,0.0,Low Floor,0.73
house,vanasthalipuram,2.0,4.0,3,2.0,South-East,New Property,2900.0,0.0,0.0,1.0,30.0,4.0,Low Floor,1.65
house,medipally,4.0,4.0,2,2.0,North,New Property,1314.0,0.0,0.0,0.0,7.0,0.0,Low Floor,1.46
house,shaheen nagar,3.0,2.0,1,1.0,Not Available,Relatively New,489.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.75
house,balapur,4.0,5.0,1,1.0,North-West,Old Property,200.0,0.0,0.0,1.0,30.0,0.0,Low Floor,1.2
house,bhanur,3.0,3.0,2,1.0,Not Available,New Property,1980.0,0.0,0.0,1.0,0.0,0.0,Low Floor,1.8
house,shad nagar,2.0,4.0,3,2.0,Not Available,Moderately Old,1188.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.2
house,badangpet,2.0,2.0,1,1.0,West,Old Property,1215.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.84
house,muthangi,2.0,2.0,1,1.0,West,New Property,1305.0,0.0,1.0,1.0,37.0,3.0,Low Floor,0.85
house,santoshnagar,2.0,4.0,2,2.0,Not Available,Moderately Old,1025.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.8
house,attapur,4.0,4.0,1,2.0,Not Available,Moderately Old,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,5.0
house,kishan bagh,1.0,1.0,0,1.0,East,Moderately Old,800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.26
house,machabolaram,4.0,3.0,1,2.0,East,Old Property,1350.0,0.0,0.0,1.0,166.0,32.0,Low Floor,1.5
house,patancheru,3.0,4.0,1,3.0,Not Available,Under Construction,3080.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,2.25
house,new nallakunta,4.0,2.0,1,2.0,Not Available,Old Property,146.0,0.0,0.0,0.0,0.0,0.0,Low Floor,2.25
house,shad nagar,4.0,4.0,3,2.0,East,New Property,180.0,1.0,1.0,1.0,14.0,0.0,Low Floor,0.4
house,uppal,2.0,2.0,1,2.0,South,Old Property,900.0,0.0,0.0,1.0,0.0,0.0,Low Floor,1.5
house,tolichowki,2.0,2.0,0,1.0,South,Old Property,648.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.6
house,mokila,3.0,3.0,2,2.0,North,Under Construction,2000.0,0.0,0.0,1.0,36.0,0.0,Low Floor,1.0
house,machabolaram,3.0,3.0,2,2.0,West,Relatively New,120.0,1.0,0.0,1.0,13.0,58.0,Low Floor,1.15
house,nallakunta,5.0,5.0,2,3.0,East,Moderately Old,4091.0,0.0,0.0,1.0,66.0,28.0,Mid Floor,4.5
house,yellamma banda,2.0,2.0,0,1.0,Not Available,New Property,720.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.5
house,karmanghat,2.0,1.0,1,3.0,Not Available,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.4
house,boduppal,4.0,4.0,3,2.0,Not Available,Moderately Old,2065.0,0.0,0.0,0.0,16.0,17.0,Low Floor,0.95
house,moinabad,4.0,5.0,1,2.0,East,New Property,6534.0,0.0,1.0,0.0,30.0,111.0,Low Floor,6.5
house,nagole,2.0,2.0,0,1.0,West,Old Property,1098.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
house,ramanthapur,4.0,3.0,1,1.0,East,Old Property,900.0,0.0,0.0,0.0,7.0,1.0,Low Floor,1.15
house,ramanthapur,4.0,3.0,2,2.0,Not Available,Moderately Old,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.15
house,gurram guda,2.0,2.0,0,0.0,East,Moderately Old,1080.0,0.0,0.0,1.0,30.0,0.0,Low Floor,0.7
house,nagole,2.0,6.0,3,2.0,East,Old Property,1377.0,1.0,0.0,1.0,112.0,17.0,Low Floor,2.2
house,bhongir,2.0,5.0,3+,3.0,Not Available,Moderately Old,1000.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.69
house,badangpet,2.0,2.0,1,1.0,East,New Property,1700.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.96
house,badangpet,3.0,3.0,1,2.0,East,Moderately Old,1600.0,0.0,0.0,0.0,30.0,0.0,Low Floor,0.84
house,kompally,3.0,3.0,1,2.0,East,Relatively New,1605.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.6
house,kompally,2.0,2.0,0,1.0,West,Old Property,200.0,0.0,0.0,0.0,39.0,0.0,Low Floor,1.32
house,rampally,3.0,4.0,3+,2.0,Not Available,Relatively New,1350.0,0.0,0.0,1.0,0.0,3.0,Low Floor,1.25
house,mokila,4.0,4.0,3,3.0,Not Available,New Property,2700.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,2.95
house,bandam kommu,2.0,5.0,3,2.0,Not Available,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.55
house,beeramguda,2.0,4.0,1,2.0,South-East,New Property,1199.97,0.0,0.0,1.0,48.0,0.0,Low Floor,1.32
house,badangpet,2.0,2.0,0,2.0,Not Available,Under Construction,900.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.58
house,chengicherla,2.0,2.0,2,1.0,North,New Property,1199.7,0.0,0.0,1.0,30.0,0.0,Low Floor,0.85
house,royal colony,2.0,4.0,2,2.0,East,Moderately Old,1170.0,1.0,1.0,1.0,17.0,26.0,Low Floor,1.3
house,thumkunta,2.0,2.0,1,1.0,West,New Property,1197.0,0.0,0.0,1.0,7.0,0.0,Low Floor,0.9
house,mallampet,4.0,4.0,3+,2.0,North-West,New Property,2200.0,0.0,0.0,0.0,93.0,0.0,Low Floor,2.25
house,nagole,4.0,5.0,2,1.0,North,New Property,1800.0,0.0,0.0,0.0,0.0,1.0,Low Floor,2.8
house,munganoor,2.0,3.0,0,1.0,West,Relatively New,950.0,0.0,0.0,0.0,24.0,0.0,Low Floor,0.48
house,peerzadiguda,3.0,3.0,1,1.0,West,Relatively New,2043.0,0.0,0.0,1.0,0.0,0.0,Low Floor,1.6
house,balapur,5.0,6.0,3+,2.0,North-East,New Property,3200.0,1.0,0.0,1.0,22.0,6.0,Low Floor,1.6
house,narapally,5.0,5.0,2,2.0,Not Available,New Property,2400.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.1
house,turkayamjal,7.0,11.0,3+,2.0,South-East,Moderately Old,5500.0,1.0,1.0,1.0,52.0,0.0,Low Floor,2.35
house,ameenpur village,3.0,3.0,1,2.0,Not Available,Relatively New,100.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.05
house,koheda,2.0,2.0,1,1.0,Not Available,New Property,1413.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.75
house,nizampet,5.0,5.0,1,2.0,North,Old Property,1800.0,1.0,1.0,0.0,24.0,1.0,Low Floor,3.1
house,musheerabad,2.0,7.0,3+,3.0,West,Old Property,1620.0,0.0,0.0,0.0,29.0,28.0,Mid Floor,2.3
house,erragadda,5.0,7.0,1,2.0,Not Available,Old Property,1680.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.65
house,bapu nagar,5.0,4.0,2,3.0,North,Relatively New,2088.0,1.0,0.0,1.0,38.0,18.0,Mid Floor,4.0
house,tappachabutra,2.0,2.0,1,2.0,Not Available,Old Property,630.0,0.0,0.0,0.0,15.0,0.0,Low Floor,0.75
house,bowrampet,3.0,3.0,2,2.0,Not Available,Moderately Old,1680.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.35
house,medipally,1.0,5.0,3,4.0,Not Available,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.9
house,beeramguda,3.0,2.0,0,1.0,West,Relatively New,1800.0,0.0,0.0,1.0,22.0,11.0,Low Floor,1.6
house,sainikpuri,6.0,6.0,3+,3.0,West,New Property,5200.0,0.0,1.0,1.0,76.0,0.0,Mid Floor,2.55
house,shankarpally,3.0,3.0,2,2.0,Not Available,Under Construction,2830.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.5
house,indresham,2.0,3.0,2,1.0,West,New Property,1350.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.85
house,kondakal,3.0,3.0,2,2.0,West,New Property,2700.0,0.0,0.0,0.0,89.0,0.0,Low Floor,3.0
house,east marredpally,4.0,3.0,1,2.0,Not Available,Old Property,2457.0,0.0,0.0,0.0,0.0,0.0,Low Floor,2.5
house,langer house,2.0,2.0,1,2.0,East,Relatively New,1035.0,1.0,0.0,1.0,7.0,2.0,Low Floor,0.95
house,chingicherla,2.0,3.0,1,2.0,North-East,Relatively New,1197.0,0.0,0.0,1.0,8.0,62.0,Low Floor,1.3
house,medipally,2.0,2.0,3,3.0,South,Relatively New,100.0,0.0,0.0,1.0,7.0,0.0,Mid Floor,1.4
house,nizampet,5.0,4.0,1,2.0,North-West,Moderately Old,2259.0,0.0,1.0,0.0,13.0,3.0,Low Floor,3.6
house,kokapet,5.0,6.0,3+,2.0,East,Relatively New,4500.0,0.0,0.0,0.0,59.0,0.0,Low Floor,10.0
house,kukatpally,2.0,4.0,2,2.0,West,New Property,1500.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.1
house,alwal,3.0,3.0,1,1.0,East,Old Property,1155.0,0.0,0.0,1.0,54.0,1.0,Low Floor,1.2
house,shapur nagar,2.0,2.0,1,2.0,East,Old Property,1170.0,0.0,0.0,0.0,23.0,0.0,Low Floor,0.75
house,boduppal,2.0,2.0,1,1.0,West,New Property,1350.0,1.0,0.0,1.0,31.0,0.0,Low Floor,0.93
house,chandanagar,1.0,1.0,1,2.0,Not Available,Moderately Old,3800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.4
house,rampally,4.0,4.0,2,1.0,East,Old Property,173.0,0.0,0.0,1.0,14.0,0.0,Low Floor,1.45
house,qutbullapur,3.0,3.0,1,3.0,West,New Property,1400.0,0.0,0.0,0.0,37.0,29.0,Mid Floor,1.55
house,osman nagar,2.0,2.0,2,1.0,West,New Property,1650.0,0.0,0.0,0.0,8.0,0.0,Low Floor,1.75
house,dr as rao nagar,6.0,6.0,3+,3.0,West,New Property,5200.0,0.0,0.0,1.0,83.0,0.0,Mid Floor,2.5
house,mohammed nagar,3.0,2.0,0,2.0,North,Relatively New,900.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.27
house,sanath nagar,4.0,5.0,3,2.0,Not Available,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,4.0
house,kothaguda,2.0,5.0,3,2.0,Not Available,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.2
house,allwyn colony,4.0,7.0,2,2.0,North-East,Old Property,1800.0,0.0,0.0,0.0,0.0,5.0,Low Floor,2.75
house,aminpur,2.0,2.0,1,0.0,West,Relatively New,1350.0,0.0,0.0,1.0,0.0,4.0,Low Floor,1.3
house,jai jawahar nagar,5.0,4.0,2,2.0,North-East,Moderately Old,4200.0,1.0,0.0,1.0,51.0,0.0,Low Floor,3.3
house,amberpet,6.0,7.0,3+,4.0,East,New Property,4800.0,0.0,0.0,1.0,7.0,46.0,Mid Floor,3.25
house,tukkuguda,4.0,4.0,3,2.0,Not Available,Under Construction,4000.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.7
house,miyapur,4.0,4.0,1,2.0,East,Old Property,3700.0,0.0,0.0,1.0,106.0,0.0,Low Floor,3.8
house,turkayamjal,2.0,2.0,2,0.0,West,New Property,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.35
house,tukaram gate,2.0,3.0,0,1.0,Not Available,Moderately Old,468.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.35
house,kismathpur,4.0,4.0,3,3.0,North-East,New Property,4014.0,1.0,1.0,1.0,155.0,0.0,Mid Floor,6.5
house,kismathpur,4.0,4.0,2,2.0,East,New Property,3600.0,1.0,1.0,1.0,155.0,0.0,Low Floor,7.0
house,kismathpur,4.0,4.0,1,2.0,North-East,New Property,4014.0,1.0,1.0,1.0,194.0,0.0,Low Floor,6.5
house,upparguda,2.0,3.0,3,1.0,East,Old Property,150.0,0.0,0.0,1.0,24.0,3.0,Low Floor,0.95
house,kuntloor,3.0,4.0,1,2.0,South-West,New Property,1800.0,0.0,0.0,0.0,14.0,0.0,Low Floor,0.95
house,auronautic enclave,4.0,4.0,2,2.0,North,Old Property,1500.0,0.0,0.0,0.0,23.0,0.0,Low Floor,1.1
house,kanchan bagh,2.0,2.0,0,1.0,Not Available,Relatively New,765.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.75
house,shad nagar,5.0,5.0,3+,4.0,Not Available,Relatively New,2130.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.5
house,kuntloor,2.0,3.0,1,1.0,East,New Property,150.0,0.0,0.0,1.0,21.0,0.0,Low Floor,0.78
house,rakshapuram,4.0,3.0,0,1.0,East,Old Property,1800.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.95
house,munganoor,2.0,3.0,1,1.0,West,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.57
house,munganoor,2.0,2.0,1,1.0,West,Relatively New,1200.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.74
house,kismathpur,5.0,5.0,3+,3.0,Not Available,New Property,1584.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,3.0
house,chingicherla,2.0,2.0,0,0.0,North,New Property,900.0,0.0,0.0,0.0,16.0,0.0,Low Floor,0.65
house,uppal,2.0,2.0,2,0.0,North-East,Moderately Old,900.0,0.0,0.0,1.0,16.0,7.0,Low Floor,1.35
house,nadargul,2.0,2.0,0,1.0,East,Relatively New,1350.0,0.0,0.0,1.0,34.0,3.0,Low Floor,0.9
house,allwyn colony,2.0,2.0,1,0.0,North,Old Property,864.0,0.0,0.0,0.0,14.0,0.0,Low Floor,0.99
house,sahebnagar kalan,2.0,3.0,0,1.0,West,Relatively New,1350.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.9
house,medipally,2.0,2.0,1,1.0,Not Available,Relatively New,147.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.83
house,osmannagar,1.0,5.0,1,3.0,Not Available,New Property,3029.0,0.0,0.0,0.0,36.0,0.0,Mid Floor,3.8
house,dilkushnagar,2.0,1.0,1,0.0,Not Available,Old Property,2493.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.3
house,hayathnagar khalsa,2.0,2.0,1,2.0,West,Relatively New,990.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.75
house,nacharam,4.0,5.0,2,2.0,East,New Property,1440.0,0.0,0.0,1.0,22.0,24.0,Low Floor,1.85
house,uppal,3.0,3.0,0,1.0,Not Available,Moderately Old,73.5,0.0,0.0,0.0,0.0,2.0,Low Floor,0.6
house,mallampet,4.0,4.0,3+,2.0,East,Relatively New,3200.0,0.0,0.0,0.0,45.0,18.0,Low Floor,1.55
house,rampally,2.0,2.0,0,1.0,West,Relatively New,180.0,0.0,0.0,1.0,41.0,0.0,Low Floor,0.85
house,shankarpally,3.0,3.0,1,2.0,North-East,New Property,5000.0,1.0,0.0,1.0,14.0,3.0,Low Floor,10.0
house,ambedkar nagar,4.0,4.0,2,2.0,North,Moderately Old,4500.0,0.0,0.0,1.0,64.0,2.0,Low Floor,16.0
house,wampugudem,4.0,4.0,2,1.0,West,Old Property,2646.0,1.0,0.0,1.0,41.0,33.0,Low Floor,3.25
house,kukatpally,3.0,4.0,0,2.0,East,Moderately Old,74.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.7
house,malkajgiri,3.0,2.0,0,0.0,South-West,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.6
house,shaheen nagar,3.0,4.0,2,2.0,South-East,New Property,100.0,1.0,0.0,0.0,0.0,0.0,Low Floor,0.84
house,sri ram nagar colony,4.0,2.0,1,1.0,Not Available,Moderately Old,720.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.44
house,hmt swarnapuri colony,3.0,3.0,2,1.0,Not Available,Moderately Old,1350.0,1.0,1.0,1.0,0.0,13.0,Low Floor,1.51
house,bahadur pally,2.0,5.0,2,2.0,East,New Property,900.0,0.0,0.0,0.0,7.0,2.0,Low Floor,0.98
house,parvathapur,4.0,4.0,3+,2.0,East,Relatively New,1630.0,0.0,0.0,1.0,6.0,9.0,Low Floor,1.1
house,dammaiguda,3.0,3.0,2,2.0,Not Available,Relatively New,1600.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.83
house,nadargul,2.0,2.0,2,2.0,West,New Property,1040.0,0.0,0.0,1.0,14.0,6.0,Low Floor,1.2
house,uppal,3.0,3.0,1,2.0,West,Relatively New,1800.0,0.0,0.0,0.0,52.0,23.0,Low Floor,2.0
house,nizampet,1.0,4.0,2,3.0,North-East,New Property,3600.0,1.0,0.0,1.0,45.0,100.0,Mid Floor,3.6
house,vanasthalipuram,1.0,2.0,2,1.0,West,Relatively New,900.0,0.0,0.0,0.0,7.0,7.0,Low Floor,0.68
house,dammaiguda,3.0,4.0,1,2.0,East,Moderately Old,2390.0,0.0,0.0,1.0,133.0,35.0,Low Floor,1.25
house,nagole,4.0,5.0,1,2.0,Not Available,Moderately Old,1638.0,0.0,0.0,0.0,0.0,0.0,Low Floor,2.3
house,chakripuram,2.0,2.0,1,1.0,North-West,New Property,100.0,0.0,0.0,0.0,37.0,0.0,Low Floor,0.79
house,rampally,2.0,2.0,1,1.0,West,Relatively New,800.0,0.0,0.0,1.0,85.0,15.0,Low Floor,0.65
house,tellapur,3.0,4.0,1,3.0,East,New Property,3330.0,0.0,0.0,1.0,66.0,0.0,Mid Floor,4.5
house,nadargul,2.0,2.0,1,1.0,West,New Property,200.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.8
house,gachibowli,2.0,9.0,3+,4.0,East,Moderately Old,1080.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,3.9
house,hafiz baba nagar,2.0,4.0,1,2.0,Not Available,New Property,800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.62
house,gajulramaram,2.0,6.0,3+,3.0,West,New Property,4450.0,0.0,0.0,1.0,0.0,16.0,Mid Floor,2.1
house,gaddi annaram,3.0,1.0,0,1.0,Not Available,New Property,900.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.0
house,canara nagar,2.0,2.0,1,1.0,Not Available,New Property,150.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.9
house,hayathnagar,2.0,5.0,2,3.0,West,Moderately Old,1530.0,0.0,0.0,0.0,8.0,9.0,Mid Floor,1.1
house,prakash nagar,3.0,3.0,1,2.0,West,Old Property,2007.0,0.0,0.0,1.0,24.0,18.0,Low Floor,4.0
house,kollur,5.0,5.0,3+,2.0,Not Available,Relatively New,2400.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.8
house,neredmet,2.0,2.0,1,2.0,South-West,Old Property,80.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.59
house,narapally,2.0,2.0,0,1.0,East,Moderately Old,1656.0,0.0,0.0,0.0,58.0,18.0,Low Floor,1.35
house,kondakal,3.0,4.0,2,2.0,West,New Property,2700.0,0.0,0.0,0.0,135.0,0.0,Low Floor,3.0
house,saket,2.0,6.0,2,3.0,East,New Property,1440.0,0.0,0.0,1.0,8.0,0.0,Mid Floor,1.75
house,dammaiguda,2.0,2.0,2,1.0,West,Moderately Old,1125.0,0.0,0.0,0.0,7.0,18.0,Low Floor,0.85
house,patelguda,2.0,2.0,0,2.0,West,New Property,1350.0,0.0,0.0,1.0,16.0,0.0,Low Floor,0.97
house,nagole,2.0,4.0,1,2.0,North,New Property,139.0,0.0,0.0,1.0,48.0,0.0,Low Floor,1.54
house,asif nagar,2.0,7.0,3,4.0,Not Available,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.4
house,muthangi,4.0,4.0,2,3.0,West,Under Construction,1350.0,0.0,0.0,0.0,35.0,0.0,Mid Floor,1.5
house,dilsukh nagar,2.0,4.0,3+,2.0,West,Old Property,1116.0,0.0,0.0,0.0,55.0,0.0,Low Floor,1.75
house,mokila,1.0,2.0,1,1.0,Not Available,New Property,4356.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
house,aminpur,2.0,2.0,0,1.0,West,Moderately Old,1755.0,0.0,0.0,0.0,8.0,0.0,Low Floor,1.68
house,jeedimetla,4.0,4.0,2,1.0,Not Available,New Property,900.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.93
house,neredmet,3.0,3.0,1,1.0,Not Available,New Property,1296.0,0.0,0.0,0.0,0.0,3.0,Low Floor,1.1
house,new malakpet,3.0,1.0,0,0.0,Not Available,Old Property,1125.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.05
house,suraram,2.0,6.0,3+,3.0,Not Available,Relatively New,900.0,0.0,0.0,1.0,0.0,0.0,Mid Floor,1.11
house,pati,3.0,4.0,3,3.0,West,New Property,2425.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,2.67
house,upperpally,2.0,6.0,3,3.0,North,Moderately Old,1350.0,0.0,0.0,1.0,78.0,20.0,Mid Floor,3.0
house,balapur,3.0,2.0,1,2.0,North-East,New Property,111.0,0.0,0.0,0.0,7.0,35.0,Low Floor,0.55
house,narapally,2.0,6.0,2,3.0,Not Available,Relatively New,192.0,1.0,0.0,1.0,16.0,0.0,Mid Floor,2.5
house,kistareddypet,2.0,2.0,1,1.0,East,Relatively New,1350.0,0.0,0.0,0.0,131.0,20.0,Low Floor,1.3
house,alwal,4.0,4.0,3,3.0,West,Old Property,1300.0,0.0,0.0,1.0,38.0,0.0,Mid Floor,1.25
house,nadargul,2.0,2.0,2,1.0,West,New Property,1220.0,0.0,0.0,0.0,28.0,0.0,Low Floor,0.68
house,kapra,2.0,4.0,1,2.0,West,New Property,945.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
house,kapra,3.0,4.0,1,2.0,South,Old Property,2500.0,1.0,0.0,1.0,76.0,25.0,Low Floor,1.75
house,gundlapochampalli,2.0,1.0,2,2.0,South,Relatively New,200.0,0.0,0.0,1.0,0.0,2.0,Low Floor,1.45
house,gurram guda,2.0,3.0,1,1.0,West,Relatively New,1422.0,0.0,0.0,1.0,7.0,14.0,Low Floor,0.8
house,mallapur,1.0,5.0,3,3.0,North-West,Old Property,900.0,0.0,0.0,0.0,16.0,0.0,Mid Floor,0.6
house,east maruti nagar,4.0,4.0,2,2.0,South-West,Old Property,1260.0,0.0,0.0,0.0,0.0,4.0,Low Floor,1.4
house,vanasthalipuram,3.0,8.0,3+,2.0,East,Old Property,1404.0,0.0,0.0,1.0,15.0,1.0,Low Floor,1.6
house,meerpet,4.0,6.0,3,2.0,North,Relatively New,1575.0,0.0,0.0,0.0,16.0,5.0,Low Floor,1.6
house,rameshwaram banda,4.0,4.0,1,2.0,West,New Property,2400.0,0.0,0.0,1.0,34.0,0.0,Low Floor,1.12
house,punjagutta,2.0,8.0,3+,4.0,North,Old Property,1800.0,0.0,0.0,0.0,49.0,0.0,Mid Floor,4.0
house,idpl colony,4.0,4.0,3,1.0,East,New Property,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,3.2
house,nagole,6.0,6.0,3,2.0,North-West,Relatively New,2900.0,0.0,0.0,0.0,61.0,72.0,Low Floor,2.0
house,neredmet,2.0,4.0,2,2.0,East,New Property,109.0,1.0,1.0,1.0,15.0,0.0,Low Floor,1.5
house,hayathnagar,4.0,5.0,3,2.0,South-East,New Property,1800.0,1.0,1.0,1.0,29.0,76.0,Low Floor,10.0
house,east marredpally,10.0,9.0,3+,2.0,Not Available,Old Property,8000.0,0.0,0.0,0.0,7.0,0.0,Low Floor,3.5
house,tirumala nagar colony,1.0,2.0,2,2.0,West,Old Property,900.0,1.0,0.0,1.0,56.0,0.0,Low Floor,0.59
house,suraram,2.0,5.0,2,1.0,North-East,Relatively New,121.0,0.0,0.0,1.0,14.0,0.0,Low Floor,0.95
